X [s];IL: EMG 1 [V];X [s];LON: EMG 2 [V];X [s];ACC: ACC.X 3 [g];X [s];ACC: ACC.Y 3 [g];X [s];ACC: ACC.Z 3 [g];X [s];ACC: GYRO.X 3 [°/s];X [s];ACC: GYRO.Y 3 [°/s];X [s];ACC: GYRO.Z 3 [°/s]
0.080534483;0;0.080534483;0;1.16775;0.197265625;1.16775;0.78125;1.16775;0.576660156;1.16775;31.46341515;1.16775;7.5;1.16775;-2.256097555
0.081;0;0.081;0;1.1745;0.195800781;1.1745;0.772460938;1.1745;0.578613281;1.1745;32.2560997;1.1745;6.829268456;1.1745;-1.402438998
0.081465517;0;0.081465517;0;1.18125;0.192382813;1.18125;0.767578125;1.18125;0.562011719;1.18125;33.17073059;1.18125;6.524390221;1.18125;-1.951219559
0.081931034;0;0.081931034;0;1.188;0.190917969;1.188;0.762695313;1.188;0.560546875;1.188;33.47560883;1.188;7.256097794;1.188;-2.560975552
0.082396552;0;0.082396552;0;1.19475;0.197265625;1.19475;0.768554688;1.19475;0.554199219;1.19475;31.95121956;1.19475;7.865853786;1.19475;-2.560975552
0.082862069;0;0.082862069;0;1.2015;0.192871094;1.2015;0.779296875;1.2015;0.557128906;1.2015;29.63414764;1.2015;7.804878235;1.2015;-1.829268336
0.083327586;0;0.083327586;0;1.20825;0.194824219;1.20825;0.7890625;1.20825;0.55859375;1.20825;27.86585426;1.20825;7.195122242;1.20825;-1.585365891
0.083793103;0;0.083793103;0;1.215;0.198242188;1.215;0.801757813;1.215;0.562988281;1.215;26.52439117;1.215;7.317073345;1.215;-1.036585331
0.084258621;0;0.084258621;0;1.22175;0.1953125;1.22175;0.813964844;1.22175;0.548339844;1.22175;24.81707382;1.22175;7.5;1.22175;-0.731707335
0.084724138;0;0.084724138;0;1.2285;0.198242188;1.2285;0.817871094;1.2285;0.543457031;1.2285;23.71951294;1.2285;7.926829338;1.2285;-0.243902445
0.085189655;0;0.085189655;0;1.23525;0.195800781;1.23525;0.815917969;1.23525;0.547363281;1.23525;23.59756088;1.23525;8.475609779;1.23525;-0.365853667
0.085655172;0;0.085655172;0;1.242;0.1875;1.242;0.814941406;1.242;0.547851563;1.242;25.18292809;1.242;9.085366249;1.242;-1.097561002
0.08612069;0;0.08612069;0;1.24875;0.184082031;1.24875;0.8125;1.24875;0.544921875;1.24875;26.52439117;1.24875;8.414634705;1.24875;-1.890243888
0.086586207;0;0.086586207;0;1.2555;0.185058594;1.2555;0.803222656;1.2555;0.54296875;1.2555;25.97561073;1.2555;7.378048897;1.2555;-1.646341443
0.087051724;0;0.087051724;0;1.26225;0.194335938;1.26225;0.801757813;1.26225;0.540039063;1.26225;24.69512177;1.26225;6.646341801;1.26225;-1.402438998
0.087517241;0;0.087517241;0;1.269;0.196777344;1.269;0.802246094;1.269;0.532714844;1.269;22.98780632;1.269;6.646341801;1.269;-1.158536553
0.087982759;0;0.087982759;0;1.27575;0.194335938;1.27575;0.808105469;1.27575;0.523925781;1.27575;21.70731735;1.27575;6.097560883;1.27575;-0.609756112
0.088448276;0;0.088448276;0;1.2825;0.186523438;1.2825;0.812011719;1.2825;0.520019531;1.2825;20.6707325;1.2825;6.158536911;1.2825;-0.365853667
0.088913793;0;0.088913793;0;1.28925;0.180664063;1.28925;0.815429688;1.28925;0.511230469;1.28925;19.0853672;1.28925;5.853658676;1.28925;0.182926834
0.08937931;0;0.08937931;0;1.296;0.1796875;1.296;0.814941406;1.296;0.505371094;1.296;18.4146347;1.296;5.914634228;1.296;0.792682946
0.089844828;0;0.089844828;0;1.30275;0.185058594;1.30275;0.813476563;1.30275;0.512207031;1.30275;18.1707325;1.30275;6.768292904;1.30275;0.914634168
0.090310345;0;0.090310345;0;1.3095;0.185546875;1.3095;0.814941406;1.3095;0.527832031;1.3095;18.10975647;1.3095;6.829268456;1.3095;1.219512224
0.090775862;0;0.090775862;0;1.31625;0.184082031;1.31625;0.812988281;1.31625;0.528320313;1.31625;17.98780441;1.31625;7.317073345;1.31625;1.585365891
0.091241379;0;0.091241379;0;1.323;0.181640625;1.323;0.811523438;1.323;0.522949219;1.323;17.5;1.323;7.378048897;1.323;1.585365891
0.091706897;0;0.091706897;0;1.32975;0.179199219;1.32975;0.814941406;1.32975;0.523925781;1.32975;16.82926941;1.32975;7.5;1.32975;1.280487776
0.092172414;0;0.092172414;0;1.3365;0.186523438;1.3365;0.808105469;1.3365;0.52734375;1.3365;16.70731735;1.3365;8.231707573;1.3365;0.731707335
0.092637931;0;0.092637931;0;1.34325;0.183105469;1.34325;0.797851563;1.34325;0.520019531;1.34325;16.40243912;1.34325;8.536585808;1.34325;0.670731723
0.093103448;0;0.093103448;0;1.35;0.182128906;1.35;0.791503906;1.35;0.517089844;1.35;15.85365868;1.35;8.10975647;1.35;0.914634168
0.093568966;0;0.093568966;0;1.35675;0.177734375;1.35675;0.789550781;1.35675;0.513671875;1.35675;15.6707325;1.35675;7.256097794;1.35675;1.219512224
0.094034483;0;0.094034483;0;1.3635;0.184570313;1.3635;0.800292969;1.3635;0.504394531;1.3635;13.90243912;1.3635;7.5;1.3635;1.280487776
0.0945;-6.22721E-05;0.0945;-0.000143175;1.37025;0.187988281;1.37025;0.808105469;1.37025;0.5;1.37025;11.95121956;1.37025;7.5;1.37025;1.280487776
0.094965517;-4.54871E-05;0.094965517;-8.87923E-05;1.377;0.188476563;1.377;0.809570313;1.377;0.505859375;1.377;11.34146404;1.377;6.463414669;1.377;1.524390221
0.095431034;-3.42412E-05;0.095431034;-4.04517E-05;1.38375;0.188476563;1.38375;0.811035156;1.38375;0.505859375;1.38375;11.46341515;1.38375;5.731707573;1.38375;1.646341443
0.095896552;-3.10521E-05;0.095896552;-2.63523E-05;1.3905;0.187988281;1.3905;0.8125;1.3905;0.496582031;1.3905;11.09756088;1.3905;5.304878235;1.3905;2.134146452
0.096362069;-3.20592E-05;0.096362069;-6.05936E-05;1.39725;0.18359375;1.39725;0.8125;1.39725;0.494140625;1.39725;10.1219511;1.39725;6.097560883;1.39725;2.073170662
0.096827586;-3.23949E-05;0.096827586;-0.000115648;1.404;0.184570313;1.404;0.809082031;1.404;0.495605469;1.404;9.268292427;1.404;6.646341801;1.404;1.768292665
0.097293103;-2.97093E-05;0.097293103;-0.00014049;1.41075;0.182617188;1.41075;0.819824219;1.41075;0.504394531;1.41075;8.841464043;1.41075;5.914634228;1.41075;1.829268336
0.097758621;-2.34989E-05;0.097758621;-0.000128069;1.4175;0.182128906;1.4175;0.831054688;1.4175;0.504394531;1.4175;7.317073345;1.4175;6.341463566;1.4175;2.378048897
0.098224138;-1.561E-05;0.098224138;-0.000104234;1.42425;0.174316406;1.42425;0.836425781;1.42425;0.500976563;1.42425;6.219512463;1.42425;6.829268456;1.42425;2.256097555
0.098689655;-8.56031E-06;0.098689655;-8.03998E-05;1.431;0.170410156;1.431;0.830566406;1.431;0.500488281;1.431;6.463414669;1.431;6.829268456;1.431;1.768292665
0.099155172;-2.18204E-06;0.099155172;-6.4622E-05;1.43775;0.170898438;1.43775;0.831542969;1.43775;0.500976563;1.43775;7.926829338;1.43775;6.585365772;1.43775;1.341463447
0.09962069;4.53193E-06;0.09962069;-5.38796E-05;1.4445;0.17578125;1.4445;0.833007813;1.4445;0.493164063;1.4445;9.146341324;1.4445;7.073170662;1.4445;0.609756112
0.100086207;9.23171E-06;0.100086207;-4.17945E-05;1.45125;0.175292969;1.45125;0.832519531;1.45125;0.495605469;1.45125;9.085366249;1.45125;6.829268456;1.45125;0.304878056
0.100551724;7.55322E-06;0.100551724;-3.30663E-05;1.458;0.182128906;1.458;0.825195313;1.458;0.498046875;1.458;8.902439117;1.458;6.158536911;1.458;0.243902445
0.101017241;4.86763E-06;0.101017241;-2.97093E-05;1.46475;0.193359375;1.46475;0.824707031;1.46475;0.493164063;1.46475;8.10975647;1.46475;5.609755993;1.46475;0.548780501
0.101482759;5.20333E-06;0.101482759;-2.38346E-05;1.4715;0.199707031;1.4715;0.827148438;1.4715;0.489746094;1.4715;6.829268456;1.4715;6.219512463;1.4715;1.341463447
0.101948276;8.89601E-06;0.101948276;-1.19173E-05;1.47825;0.199707031;1.47825;0.825195313;1.47825;0.486328125;1.47825;5.853658676;1.47825;6.219512463;1.47825;1.951219559
0.102413793;1.32601E-05;0.102413793;6.88182E-06;1.485;0.199707031;1.485;0.822265625;1.485;0.493164063;1.485;6.036585331;1.485;4.939024448;1.485;2.317073107
0.10287931;1.29244E-05;0.10287931;2.93736E-05;1.49175;0.198242188;1.49175;0.828125;1.49175;0.498535156;1.49175;6.036585331;1.49175;4.51219511;1.49175;2.560975552
0.103344828;1.04067E-05;0.103344828;4.61585E-05;1.4985;0.195800781;1.4985;0.834960938;1.4985;0.498046875;1.4985;5.609755993;1.4985;4.146341324;1.4985;2.621951342
0.103810345;9.06386E-06;0.103810345;5.69009E-05;1.50525;0.1875;1.50525;0.833496094;1.50525;0.491699219;1.50525;5.48780489;1.50525;4.451219559;1.50525;2.256097555
0.104275862;1.05745E-05;0.104275862;6.81468E-05;1.512;0.182128906;1.512;0.829101563;1.512;0.497070313;1.512;6.097560883;1.512;4.024390221;1.512;2.134146452
0.104741379;1.37636E-05;0.104741379;8.03998E-05;1.51875;0.188476563;1.51875;0.823730469;1.51875;0.496582031;1.51875;6.768292904;1.51875;4.024390221;1.51875;1.707317114
0.105206897;1.46029E-05;0.105206897;9.09743E-05;1.5255;0.192382813;1.5255;0.826171875;1.5255;0.487304688;1.5255;5.609755993;1.5255;6.036585331;1.5255;1.524390221
0.105672414;1.42672E-05;0.105672414;9.65133E-05;1.53225;0.189941406;1.53225;0.82421875;1.53225;0.486328125;1.53225;4.817073345;1.53225;6.890244007;1.53225;1.280487776
0.106137931;1.2253E-05;0.106137931;9.85275E-05;1.539;0.180175781;1.539;0.816894531;1.539;0.489257813;1.539;4.024390221;1.539;7.13414669;1.539;0.975609779
0.106603448;1.10781E-05;0.106603448;0.000101549;1.54575;0.179199219;1.54575;0.815429688;1.54575;0.489746094;1.54575;3.475609779;1.54575;7.01219511;1.54575;0.670731723
0.107068966;1.32601E-05;0.107068966;0.000106584;1.5525;0.180175781;1.5525;0.815917969;1.5525;0.4921875;1.5525;3.048780441;1.5525;8.048780441;1.5525;1.097561002
0.107534483;1.40993E-05;0.107534483;0.000112963;1.55925;0.180175781;1.55925;0.823730469;1.55925;0.486816406;1.55925;1.280487776;1.55925;8.719511986;1.55925;1.341463447
0.108;1.12459E-05;0.108;0.000120684;1.566;0.175292969;1.566;0.827148438;1.566;0.488769531;1.566;-0.304878056;1.566;7.804878235;1.566;1.402438998
0.108465517;7.88891E-06;0.108465517;0.000126055;1.57275;0.179199219;1.57275;0.828125;1.57275;0.493652344;1.57275;-0.731707335;1.57275;6.524390221;1.57275;1.585365891
0.108931034;8.56031E-06;0.108931034;0.000124544;1.5795;0.181152344;1.5795;0.829101563;1.5795;0.504882813;1.5795;-0.670731723;1.5795;5.853658676;1.5795;1.829268336
0.109396552;1.29244E-05;0.109396552;0.000115984;1.58625;0.180664063;1.58625;0.832519531;1.58625;0.505371094;1.58625;-1.768292665;1.58625;5.182927132;1.58625;2.317073107
0.109862069;1.72885E-05;0.109862069;0.000105241;1.593;0.182128906;1.593;0.833007813;1.593;0.501464844;1.593;-3.109756231;1.593;4.146341324;1.593;2.865853786
0.110327586;1.82956E-05;0.110327586;9.31563E-05;1.59975;0.180175781;1.59975;0.836425781;1.59975;0.504882813;1.59975;-4.085365772;1.59975;3.353658676;1.59975;3.292682886
0.110793103;1.561E-05;0.110793103;7.77142E-05;1.6065;0.181640625;1.6065;0.842285156;1.6065;0.513671875;1.6065;-4.756097794;1.6065;3.414634228;1.6065;3.170731783
0.111258621;1.19173E-05;0.111258621;6.39506E-05;1.61325;0.183105469;1.61325;0.847167969;1.61325;0.520019531;1.61325;-6.036585331;1.61325;3.475609779;1.61325;2.865853786
0.111724138;1.12459E-05;0.111724138;5.28725E-05;1.62;0.198730469;1.62;0.850585938;1.62;0.532226563;1.62;-6.829268456;1.62;3.170731783;1.62;2.560975552
0.112189655;1.2253E-05;0.112189655;3.40734E-05;1.62675;0.208007813;1.62675;0.859375;1.62675;0.53125;1.62675;-7.62195158;1.62675;3.780487776;1.62675;2.743902445
0.112655172;1.29244E-05;0.112655172;1.69528E-05;1.6335;0.215332031;1.6335;0.861328125;1.6335;0.530761719;1.6335;-8.597560883;1.6335;4.695122242;1.6335;2.560975552
0.11312069;1.49386E-05;0.11312069;1.2253E-05;1.64025;0.209472656;1.64025;0.858398438;1.64025;0.540527344;1.64025;-8.536585808;1.64025;4.451219559;1.64025;2.195122004
0.113586207;1.86313E-05;0.113586207;5.53903E-06;1.647;0.203613281;1.647;0.858398438;1.647;0.553710938;1.647;-9.146341324;1.647;4.146341324;1.647;2.560975552
0.114051724;2.19883E-05;0.114051724;-1.25887E-05;1.65375;0.201171875;1.65375;0.859375;1.65375;0.555664063;1.65375;-10;1.65375;3.780487776;1.65375;2.621951342
0.114517241;2.40024E-05;0.114517241;-3.0045E-05;1.6605;0.196289063;1.6605;0.860351563;1.6605;0.557617188;1.6605;-10.18292713;1.6605;4.390244007;1.6605;1.890243888
0.114982759;3.13878E-05;0.114982759;-3.92767E-05;1.66725;0.193847656;1.66725;0.858398438;1.66725;0.55859375;1.66725;-10.1219511;1.66725;5.243902683;1.66725;1.341463447
0.115448276;4.48157E-05;0.115448276;-4.61585E-05;1.674;0.192382813;1.674;0.858886719;1.674;0.562011719;1.674;-9.573170662;1.674;5.365853786;1.674;0.548780501
0.115913793;5.53903E-05;0.115913793;-5.4551E-05;1.68075;0.193359375;1.68075;0.867675781;1.68075;0.565917969;1.68075;-9.451219559;1.68075;5.304878235;1.68075;0.304878056
0.11637931;5.6733E-05;0.11637931;-6.86503E-05;1.6875;0.200683594;1.6875;0.870117188;1.6875;0.565429688;1.6875;-9.268292427;1.6875;4.817073345;1.6875;0
0.116844828;5.25368E-05;0.116844828;-8.20783E-05;1.69425;0.214355469;1.69425;0.874511719;1.69425;0.560058594;1.69425;-9.024390221;1.69425;4.390244007;1.69425;0.365853667
0.117310345;4.95155E-05;0.117310345;-8.97993E-05;1.701;0.221191406;1.701;0.877929688;1.701;0.556152344;1.701;-8.10975647;1.701;4.451219559;1.701;0.243902445
0.117775862;4.54871E-05;0.117775862;-9.03029E-05;1.70775;0.217773438;1.70775;0.881347656;1.70775;0.549316406;1.70775;-7.743902683;1.70775;4.329268456;1.70775;0.060975611
0.118241379;3.47448E-05;0.118241379;-7.97284E-05;1.7145;0.21875;1.7145;0.877929688;1.7145;0.551269531;1.7145;-8.10975647;1.7145;4.878048897;1.7145;0.365853667
0.118706897;1.69528E-05;0.118706897;-6.8986E-05;1.72125;0.214355469;1.72125;0.866210938;1.72125;0.557128906;1.72125;-8.292682648;1.72125;4.939024448;1.72125;0.548780501
0.119172414;-1.84634E-06;0.119172414;-6.47898E-05;1.728;0.2109375;1.728;0.861816406;1.728;0.557617188;1.728;-7.743902683;1.728;6.158536911;1.728;0.548780501
0.119637931;-1.46029E-05;0.119637931;-6.73075E-05;1.73475;0.208984375;1.73475;0.867675781;1.73475;0.541503906;1.73475;-9.329268456;1.73475;7.560975552;1.73475;0.304878056
0.120103448;-2.09812E-05;0.120103448;-8.20783E-05;1.7415;0.206542969;1.7415;0.854980469;1.7415;0.53515625;1.7415;-9.878048897;1.7415;8.048780441;1.7415;0.243902445
0.120568966;-2.56809E-05;0.120568966;-0.000110277;1.74825;0.209472656;1.74825;0.841796875;1.74825;0.544921875;1.74825;-9.268292427;1.74825;7.865853786;1.74825;0.060975611
0.121034483;-2.83665E-05;0.121034483;-0.000142504;1.755;0.20703125;1.755;0.83984375;1.755;0.540527344;1.755;-7.256097794;1.755;7.13414669;1.755;0.304878056
0.1215;-2.58488E-05;0.1215;-0.000157275;1.76175;0.201660156;1.76175;0.836425781;1.76175;0.53515625;1.76175;-5.975609779;1.76175;5.914634228;1.76175;0.731707335
0.121965517;-2.04776E-05;0.121965517;-0.00014519;1.7685;0.193847656;1.7685;0.822753906;1.7685;0.531738281;1.7685;-5.48780489;1.7685;5.304878235;1.7685;0.731707335
0.122431034;-1.35958E-05;0.122431034;-0.000125719;1.77525;0.1875;1.77525;0.807617188;1.77525;0.529296875;1.77525;-4.939024448;1.77525;4.695122242;1.77525;1.097561002
0.122896552;-1.05745E-05;0.122896552;-0.000123705;1.782;0.193847656;1.782;0.798339844;1.782;0.538085938;1.782;-4.390244007;1.782;4.939024448;1.782;1.646341443
0.123362069;-1.25887E-05;0.123362069;-0.000136461;1.78875;0.194335938;1.78875;0.797363281;1.78875;0.530761719;1.78875;-5.914634228;1.78875;6.463414669;1.78875;2.195122004
0.123827586;-1.49386E-05;0.123827586;-0.00014049;1.7955;0.190917969;1.7955;0.80078125;1.7955;0.51953125;1.7955;-8.536585808;1.7955;7.13414669;1.7955;2.073170662
0.124293103;-1.57778E-05;0.124293103;-0.000134447;1.80225;0.191894531;1.80225;0.80078125;1.80225;0.510742188;1.80225;-10.73170757;1.80225;7.682927132;1.80225;2.378048897
0.124758621;-1.39315E-05;0.124758621;-0.000120348;1.809;0.192382813;1.809;0.80078125;1.809;0.505859375;1.809;-11.21951199;1.809;8.719511986;1.809;3.048780441
0.125224138;-9.56741E-06;0.125224138;-9.83597E-05;1.81575;0.191894531;1.81575;0.793457031;1.81575;0.499511719;1.81575;-11.03658581;1.81575;8.353658676;1.81575;3.109756231
0.125689655;-5.20333E-06;0.125689655;-7.63714E-05;1.8225;0.194335938;1.8225;0.779296875;1.8225;0.503417969;1.8225;-10.42682934;1.8225;7.926829338;1.8225;3.231707335
0.126155172;-3.02129E-06;0.126155172;-6.26078E-05;1.82925;0.190917969;1.82925;0.771484375;1.82925;0.495605469;1.82925;-9.390244484;1.82925;7.256097794;1.82925;3.292682886
0.12662069;3.35698E-07;0.12662069;-4.98512E-05;1.836;0.187011719;1.836;0.765625;1.836;0.493164063;1.836;-8.780488014;1.836;7.256097794;1.836;3.414634228
0.127086207;5.20333E-06;0.127086207;-3.79339E-05;1.84275;0.177734375;1.84275;0.76171875;1.84275;0.484375;1.84275;-8.902439117;1.84275;7.743902683;1.84275;3.719512224
0.127551724;1.15816E-05;0.127551724;-3.10521E-05;1.8495;0.174804688;1.8495;0.760253906;1.8495;0.487304688;1.8495;-8.902439117;1.8495;7.926829338;1.8495;3.597561121
0.128017241;1.79599E-05;0.128017241;-2.53452E-05;1.85625;0.173828125;1.85625;0.759277344;1.85625;0.483398438;1.85625;-8.841464043;1.85625;8.170731544;1.85625;3.658536673
0.128482759;2.09812E-05;0.128482759;-1.93027E-05;1.863;0.177246094;1.863;0.75390625;1.863;0.475097656;1.863;-8.841464043;1.863;8.475609779;1.863;3.719512224
0.128948276;2.03098E-05;0.128948276;-7.88891E-06;1.86975;0.178710938;1.86975;0.748046875;1.86975;0.474609375;1.86975;-9.63414669;1.86975;8.292682648;1.86975;4.146341324
0.129413793;1.82956E-05;0.129413793;8.22461E-06;1.8765;0.181640625;1.8765;0.748535156;1.8765;0.4765625;1.8765;-10.7926836;1.8765;8.536585808;1.8765;4.817073345
0.12987931;1.93027E-05;0.12987931;2.23239E-05;1.88325;0.178710938;1.88325;0.748046875;1.88325;0.477539063;1.88325;-12.13414669;1.88325;8.963415146;1.88325;5.121951103
0.130344828;2.26596E-05;0.130344828;2.93736E-05;1.89;0.174316406;1.89;0.739257813;1.89;0.482421875;1.89;-12.13414669;1.89;8.10975647;1.89;4.51219511
0.130810345;2.73594E-05;0.130810345;3.81018E-05;1.89675;0.175292969;1.89675;0.728515625;1.89675;0.487304688;1.89675;-11.52439022;1.89675;7.682927132;1.89675;4.268292904
0.131275862;3.20592E-05;0.131275862;5.15297E-05;1.9035;0.168457031;1.9035;0.71875;1.9035;0.486816406;1.9035;-10.48780537;1.9035;6.341463566;1.9035;4.390244007
0.131741379;3.3402E-05;0.131741379;6.73075E-05;1.91025;0.167480469;1.91025;0.712890625;1.91025;0.481933594;1.91025;-10;1.91025;4.51219511;1.91025;4.573170662
0.132206897;3.0045E-05;0.132206897;7.95605E-05;1.917;0.179199219;1.917;0.708984375;1.917;0.483398438;1.917;-10.1219511;1.917;4.329268456;1.917;4.451219559
0.132672414;2.53452E-05;0.132672414;8.5771E-05;1.92375;0.188476563;1.92375;0.711425781;1.92375;0.478515625;1.92375;-10.36585426;1.92375;4.634146214;1.92375;4.329268456
0.133137931;2.31632E-05;0.133137931;9.11421E-05;1.9305;0.182617188;1.9305;0.710449219;1.9305;0.47265625;1.9305;-10;1.9305;4.268292904;1.9305;4.268292904
0.133603448;2.56809E-05;0.133603448;9.71847E-05;1.93725;0.180664063;1.93725;0.7109375;1.93725;0.472167969;1.93725;-9.146341324;1.93725;3.658536673;1.93725;4.451219559
0.134068966;3.03807E-05;0.134068966;0.000105241;1.944;0.176757813;1.944;0.712890625;1.944;0.475097656;1.944;-7.926829338;1.944;3.475609779;1.944;4.573170662
0.134534483;3.32342E-05;0.134534483;0.000113634;1.95075;0.176757813;1.95075;0.71875;1.95075;0.463867188;1.95075;-8.10975647;1.95075;3.841463566;1.95075;4.451219559
0.135;3.70947E-05;0.135;0.000121355;1.9575;0.178710938;1.9575;0.722167969;1.9575;0.458984375;1.9575;-8.414634705;1.9575;3.902439117;1.9575;4.085365772
0.135465517;4.3473E-05;0.135465517;0.00012874;1.96425;0.181640625;1.96425;0.712402344;1.96425;0.464355469;1.96425;-6.829268456;1.96425;4.573170662;1.96425;3.536585331
0.135931034;5.01869E-05;0.135931034;0.000131426;1.971;0.18359375;1.971;0.708984375;1.971;0.477050781;1.971;-5.670732021;1.971;4.634146214;1.971;3.475609779
0.136396552;5.18654E-05;0.136396552;0.000132097;1.97775;0.182617188;1.97775;0.70703125;1.97775;0.482910156;1.97775;-3.048780441;1.97775;4.207317352;1.97775;3.414634228
0.136862069;4.71656E-05;0.136862069;0.000136629;1.9845;0.185546875;1.9845;0.706054688;1.9845;0.482910156;1.9845;-2.134146452;1.9845;4.390244007;1.9845;3.780487776
0.137327586;4.448E-05;0.137327586;0.000149889;1.99125;0.186035156;1.99125;0.711425781;1.99125;0.477050781;1.99125;-2.98780489;1.99125;5.121951103;1.99125;3.841463566
0.137793103;4.31373E-05;0.137793103;0.000151568;1.998;0.179199219;1.998;0.708496094;1.998;0.482421875;1.998;-3.048780441;1.998;4.634146214;1.998;3.597561121
0.138258621;3.87732E-05;0.138258621;0.000133776;2.00475;0.176269531;2.00475;0.701171875;2.00475;0.490234375;2.00475;-0.548780501;2.00475;3.719512224;2.00475;2.98780489
0.138724138;3.20592E-05;0.138724138;0.000119341;2.0115;0.183105469;2.0115;0.694824219;2.0115;0.494628906;2.0115;1.585365891;2.0115;3.902439117;2.0115;2.439024448
0.139189655;2.43381E-05;0.139189655;0.000118669;2.01825;0.18359375;2.01825;0.6953125;2.01825;0.485351563;2.01825;1.707317114;2.01825;4.878048897;2.01825;2.073170662
0.139655172;1.32601E-05;0.139655172;0.000116655;2.025;0.1796875;2.025;0.695800781;2.025;0.484375;2.025;0.914634168;2.025;6.097560883;2.025;1.768292665
0.14012069;1.84634E-06;0.14012069;0.000113634;2.03175;0.186523438;2.03175;0.698242188;2.03175;0.481933594;2.03175;0.548780501;2.03175;6.463414669;2.03175;2.01219511
0.140586207;-2.51774E-06;0.140586207;0.000114641;2.0385;0.189453125;2.0385;0.701171875;2.0385;0.484863281;2.0385;1.341463447;2.0385;5.304878235;2.0385;1.707317114
0.141051724;-3.18914E-06;0.141051724;0.000111955;2.04525;0.191894531;2.04525;0.70703125;2.04525;0.480957031;2.04525;2.195122004;2.04525;4.634146214;2.04525;1.585365891
0.141517241;-6.88182E-06;0.141517241;9.71847E-05;2.052;0.189453125;2.052;0.714355469;2.052;0.474609375;2.052;3.109756231;2.052;5;2.052;1.951219559
0.141982759;-1.49386E-05;0.141982759;7.6875E-05;2.05875;0.187988281;2.05875;0.709960938;2.05875;0.476074219;2.05875;3.597561121;2.05875;5.548780441;2.05875;1.890243888
